default_flag,sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbsmax,pl_msinie,pl_orbeccen,st_teff,st_rad,st_mass,st_logg,sy_dist
0,1,1,9,9.61374946,0.0633,918.3657800316956,0.0,5629.15,1.28,1.0,4.22,938.8439999999999
0,1,1,9,9.61375865,0.0721,917.2663174326465,0.0,5629.15,1.28,1.0,4.22,938.8439999999999
1,1,1,9,9.61375356,0.0809,916.1668548335974,0.0,5744.0,0.96,0.98,4.47,938.8439999999999
0,1,1,9,9.61375356,0.0897,915.0673922345483,0.0,5997.0,1.11,1.04,4.36,938.8439999999999
0,1,1,9,9.61375356,0.0897,913.9679296354991,0.0,5997.0,1.19,1.04,4.36,938.8439999999999
0,1,1,9,9.61375356,0.0897,912.86846703645,0.0,5997.0,1.11,1.04,4.36,938.8439999999999
0,1,1,9,9.61375356,0.0897,911.7690044374009,0.0,5997.0,1.11,1.04,4.36,938.8439999999999
0,1,1,9,9.613716,0.08800000000000001,910.6695418383517,0.0,5945.0,1.09,0.98,4.36,938.8439999999999
0,1,1,9,9.61375316,0.0897,909.5700792393027,0.0,5997.0,1.11,1.04,4.36,938.8439999999999
0,1,1,9,5.63252845,0.0598,908.4706166402535,0.0,5210.0,0.8,0.9,4.58,556.726
0,1,1,9,5.63252845,0.0598,907.3711540412044,0.0,5210.0,0.8,0.9,4.58,556.726
0,1,1,9,5.63252719,0.0598,906.2716914421553,0.0,5099.0,0.93,0.86,4.43,556.726
0,1,1,9,5.63253172,0.0598,905.1722288431062,0.0,5099.0,0.93,0.86,4.43,556.726
0,1,1,9,5.63252845,0.0598,904.072766244057,0.0,5210.0,0.8,0.9,4.58,556.726
0,1,1,9,5.632526765,0.0598,902.9733036450078,0.0,5216.0,0.89,0.9,4.58,556.726
0,1,1,9,5.63252508,0.0598,901.8738410459588,0.0,5216.0,0.8,0.9,4.58,556.726
0,1,1,9,5.632566000000001,0.057999999999999996,900.7743784469096,0.0,5126.0,0.7,0.8,4.64,556.726
1,1,1,9,5.63252845,0.05431999999999999,899.6749158478605,0.012,5312.0,0.83,0.87,4.55,556.726
0,1,1,9,3.54846,0.05064,898.5754532488113,0.024,6297.0,1.79,1.37,4.07,899.7769999999999
0,1,1,9,3.5484627,0.05042666666666667,897.4759906497623,0.016,6332.0,1.78,1.3650000000000002,4.075,899.7769999999999
0,1,1,9,3.5484654000000004,0.05021333333333333,896.3765280507131,0.008,6343.0,1.77,1.36,4.08,899.7769999999999
0,1,1,9,3.5484654000000004,0.05,895.2770654516639,0.0,6290.0,1.75,1.32,4.07,899.7769999999999
0,1,1,9,3.54846566,0.052000000000000005,894.1776028526149,0.0,6297.0,2.02,1.45,3.99,899.7769999999999
0,1,1,9,3.5484655,0.051000000000000004,893.0781402535657,0.0,6295.0,1.78,1.23,4.03,899.7769999999999
0,1,1,9,3.5484654000000004,0.05,891.9786776545166,0.0,6290.0,1.75,1.32,4.07,899.7769999999999
0,1,1,9,3.5484690000000003,0.04967,890.8792150554674,0.014333333333333332,6297.0,1.54,1.3,4.17,899.7769999999999
1,1,1,9,3.5484657,0.0538,889.7797524564184,0.028666666666666663,6297.0,1.79,1.37,3.96,899.7769999999999
0,1,1,9,3.5484625,0.050710000000000005,888.6802898573692,0.043,6297.0,1.79,1.37,4.015000000000001,899.7769999999999
0,1,1,9,3.5484654000000004,0.05,887.58082725832,0.0,6290.0,1.75,1.32,4.07,899.7769999999999
0,1,1,9,3.54846545,0.05,886.481364659271,0.0,6290.0,1.75,1.32,4.07,899.7769999999999
0,1,1,9,3.54846589,0.059000000000000004,885.3819020602218,0.0,6295.0,1.78,1.23,4.03,899.7769999999999
0,1,2,9,5.680502945,0.068,884.2824394611727,0.0,6162.0,1.6,1.2349999999999999,4.08,250.11
1,1,2,9,7.812539999999999,0.077,883.1829768621235,0.0,6225.0,1.58,1.24,4.13,250.11
0,1,2,9,7.812512400000001,0.07825,882.0835142630744,0.0,6058.0,1.88,1.23,3.98,250.11
0,1,2,9,7.8128584000000005,0.07949999999999999,880.9840516640253,0.0,6280.0,1.59,1.28,4.14,250.11
0,1,2,9,7.812831500000001,0.08074999999999999,879.8845890649761,0.0,6173.0,1.62,1.18,4.09,250.11
0,1,2,9,7.812512,0.08199999999999999,878.7851264659271,0.0,6058.0,1.88,1.22,3.98,250.11
0,1,2,9,7.8128584000000005,0.0832,877.6856638668779,0.0,6225.0,1.58,1.26,4.14,250.11
0,1,2,9,7.81285862,0.0817,876.5862012678288,0.0,6237.0,1.54,1.19,4.14,250.11
0,1,2,9,7.8128584000000005,0.0832,875.4867386687797,0.0,6225.0,1.58,1.26,4.14,250.11
0,1,2,9,7.8128584000000005,0.0832,874.3872760697305,0.0,6225.0,1.58,1.26,4.14,250.11
0,1,2,9,9.376137,0.09300000000000001,873.2878134706814,0.0,6058.0,1.88,1.22,3.98,250.11
1,1,2,9,9.37647,0.087,872.1883508716322,0.0,6225.0,1.58,1.24,4.13,250.11
0,1,2,9,9.37664325,0.094,871.0888882725832,0.0,6225.0,1.58,1.26,4.14,250.11
0,1,2,9,9.37664325,0.094,869.989425673534,0.0,6225.0,1.58,1.26,4.14,250.11
0,1,2,9,9.3761368,0.0931,868.8899630744849,0.0,6058.0,1.88,1.23,3.98,250.11
0,1,2,9,9.37663713,0.0922,867.7905004754358,0.0,6237.0,1.54,1.19,4.14,250.11
0,1,2,9,9.37663871,0.09265000000000001,866.6910378763866,0.0,6173.0,1.62,1.18,4.09,250.11
0,1,2,9,9.376640980000001,0.0931,865.5915752773375,0.0,6162.0,1.6,1.23,4.115,250.11
0,1,2,9,9.37664325,0.09355,864.4921126782883,0.0,6280.0,1.59,1.28,4.14,250.11
0,1,2,9,9.37664325,0.094,863.3926500792393,0.0,6225.0,1.58,1.26,4.14,250.11
0,1,1,9,8.508324400000001,0.0846,862.2931874801901,0.0,5934.0,1.01,1.12,4.47,807.48
0,1,1,9,8.508324400000001,0.0846,861.193724881141,0.0,5934.0,1.01,1.12,4.47,807.48
0,1,1,9,8.5083331,0.0806,860.0942622820919,0.0,5767.0,1.03,0.96,4.4,807.48
0,1,1,9,8.508324400000001,0.0846,858.9947996830427,0.0,5934.0,1.01,1.12,4.47,807.48
0,1,1,9,8.508363955,0.08388,857.8953370839936,0.0,5748.0,1.13,1.065,4.385,807.48
0,1,1,9,8.50840351,0.08316,856.7958744849444,0.0,5674.12,1.18,1.01,4.3,807.48
0,1,1,9,8.50831464,0.08244,855.6964118858954,0.0,5674.12,1.18,1.01,4.3,807.48
1,1,1,9,8.508324400000001,0.08172,854.5969492868462,0.0,5813.0,1.03,1.02,4.42,807.48
0,1,1,9,8.508355,0.081,853.497486687797,0.0,5829.0,0.89,0.98,4.53,807.48
0,1,1,9,5.64067757,0.0632,852.398024088748,0.0,6217.0,0.99,1.06,4.47,1125.24
0,1,1,9,5.640662,0.064,851.2985614896988,0.0,6215.0,1.02,1.11,4.47,1125.24
0,1,1,9,5.6406754,0.0636,850.1990988906497,0.0,6115.0,1.14,1.15,4.38,1125.24
0,1,1,9,5.64067757,0.0632,849.0996362916005,0.0,6217.0,0.99,1.06,4.47,1125.24
0,1,1,9,5.64067697,0.0627,848.0001736925515,0.0,5794.0,1.22,1.03,4.28,1125.24
0,1,1,9,5.64067242,0.062825,846.9007110935023,0.0,6115.0,1.14,1.15,4.38,1125.24
0,1,1,9,5.6406749949999995,0.06295,845.8012484944531,0.0,5796.0,1.12,1.0899999999999999,4.4,1125.24
1,1,1,9,5.64067757,0.063075,844.7017858954041,0.0,5904.0,1.04,1.03,4.42,1125.24
0,1,1,9,5.64067757,0.0632,843.6023232963549,0.0,6217.0,0.99,1.06,4.47,1125.24
0,1,1,9,4.2868685,0.060700000000000004,842.5028606973058,0.0,5981.0,1.39,1.1,4.19,1591.04
1,1,1,9,4.28686431,0.0582,841.4033980982566,0.0,6125.0,1.22,1.15,4.33,1591.04
0,1,1,9,4.28686431,0.0557,840.3039354992076,0.0,6236.0,1.35,1.12,4.390000000000001,1591.04
0,1,1,9,4.28686431,0.0532,839.2044729001584,0.0,6225.0,1.03,1.09,4.45,1591.04
0,1,1,9,4.28686059,0.0532,838.1050103011092,0.0,5981.0,1.39,1.1,4.19,1591.04
0,1,1,9,4.28686431,0.0532,837.0055477020602,0.0,6225.0,1.03,1.09,4.45,1591.04
0,1,1,9,4.28686431,0.0532,835.906085103011,0.0,6225.0,1.03,1.09,4.45,1591.04
0,1,1,9,4.286859,0.053,834.8066225039619,0.0,6215.0,1.02,1.11,4.47,1591.04
0,1,1,9,4.28686623,0.0535,833.7071599049127,0.0,6228.0,1.05,1.11,4.44,1591.04
0,2,1,9,9.54927542,0.0641,832.6076973058637,0.0,3514.0,0.37,0.39,4.89,99.0688
0,2,1,9,9.54927542,0.0641,831.5082347068145,0.0,3514.0,0.37,0.39,4.89,99.0688
0,2,1,9,9.54927542,0.0641,830.4087721077653,0.0,3562.0,0.42,0.36,4.915,99.0688
1,2,1,9,9.54927542,0.0641,829.3093095087163,0.0,3519.0,0.33,0.33,4.94,99.0688
0,2,1,9,9.54927403,0.0641,828.2098469096671,0.0,3600.0,0.42,0.41,4.81,99.0688
0,2,1,9,9.54927542,0.0641,827.110384310618,0.0,3514.0,0.37,0.39,4.89,99.0688
0,2,1,9,9.549273,0.07,826.0109217115689,0.0,3804.0,0.49,0.51,4.76,99.0688
0,2,1,9,9.54926977,0.0673,824.9114591125198,0.0,3600.0,0.42,0.41,4.81,99.0688
0,2,1,9,9.54927709,0.0646,823.8119965134706,0.0,3547.0,0.37,0.4,4.9,99.0688
0,1,1,9,27.52197994,0.1444,822.7125339144214,0.0,3770.0,0.51,0.53,4.75,283.41
0,1,1,9,27.52197994,0.1444,821.6130713153724,0.0,3770.0,0.51,0.53,4.75,283.41
0,1,1,9,27.521732,0.146,820.5136087163232,0.0,4057.0,0.52,0.55,4.74,283.41
0,1,1,9,27.5219767,0.1452,819.4141461172741,0.0,3861.0,0.65,0.62,4.61,283.41
0,1,1,9,27.52197994,0.1444,818.314683518225,0.0,3770.0,0.51,0.53,4.75,283.41
1,1,1,9,27.52197994,0.14443333333333333,817.2152209191759,0.0,3931.0,0.53,0.55,4.73,283.41
0,1,1,9,27.52196383,0.14446666666666666,816.1157583201267,0.0,3780.0,0.64,0.54,4.74,283.41
0,1,1,9,27.52194772,0.1445,815.0162957210775,0.0,3780.0,0.51,0.53,4.75,283.41
0,1,1,9,27.52196099,0.10974999999999999,813.9168331220285,0.0,3861.0,0.65,0.62,4.61,283.41
0,1,1,9,6.88341278,0.075,812.8173705229793,0.0,6139.0,1.19,1.19,4.36,228.43900000000002
0,1,1,9,6.883405499999999,0.0749,811.7179079239302,0.0,6184.0,1.19,1.18,4.36,228.43900000000002
0,1,1,9,6.883405499999999,0.0749,810.6184453248811,0.0,6184.0,1.19,1.18,4.36,228.43900000000002
0,1,1,9,6.883405499999999,0.0749,809.518982725832,0.0,6184.0,1.19,1.18,4.36,228.43900000000002
1,1,1,9,6.883405499999999,0.07492,808.4195201267828,0.0,6236.0,1.19,1.19,4.36,228.43900000000002
0,1,1,9,6.88340359,0.07493999999999999,807.3200575277336,0.0,6133.77,1.23,1.16,4.32,228.43900000000002
0,1,1,9,6.88341485,0.07496,806.2205949286846,0.0,6133.77,1.23,1.16,4.32,228.43900000000002
0,1,1,9,6.8834089249999995,0.07497999999999999,805.1211323296354,0.0,6163.0,1.2,1.17,4.35,228.43900000000002
0,1,1,9,6.8834029999999995,0.075,804.0216697305863,0.0,6145.0,1.16,1.18,4.38,228.43900000000002
0,1,1,9,3.56809961,0.0473,802.9222071315372,0.0,6007.0,1.33,1.11,4.23,391.644
0,1,1,9,3.56809693,0.0475,801.8227445324881,0.0,6036.0,1.21,1.13,4.32,391.644
0,1,1,9,3.56809693,0.0475,800.7232819334389,0.0,6036.0,1.21,1.13,4.32,391.644
0,1,1,9,3.56809693,0.0475,799.6238193343897,0.0,6036.0,1.21,1.13,4.32,391.644
1,1,1,9,3.56809693,0.0476,798.5243567353407,0.0,6113.0,1.32,1.16,4.26,391.644
0,1,1,9,3.56808669,0.0477,797.4248941362915,0.0,6008.0,1.34,1.11,4.23,391.644
0,1,1,9,3.56808331,0.0478,796.3254315372424,0.0,6008.0,1.34,1.11,4.23,391.644
0,1,1,9,3.568074155,0.0479,795.2259689381933,0.0,6030.0,1.29,1.135,4.295,391.644
0,1,1,9,3.5680650000000003,0.048,794.1265063391442,0.0,6040.0,1.18,1.16,4.36,391.644
1,1,1,9,25.30889748,0.0929,793.027043740095,0.0,6025.0,1.25,1.16,4.3,324.618
0,1,1,9,25.30889748,0.13779999999999998,791.9275811410458,0.0,6150.0,1.21,1.2149999999999999,4.175,324.618
0,1,1,9,25.30889748,0.1827,790.8281185419968,0.0,6283.0,1.77,1.27,4.05,324.618
0,1,1,9,25.30889748,0.1827,789.7286559429476,0.0,6283.0,1.77,1.27,4.05,324.618
0,1,1,9,25.30893566,0.1763,788.6291933438985,0.0,5949.0,1.29,1.14,4.27,324.618
0,1,1,9,25.30889748,0.1827,787.5297307448494,0.0,6283.0,1.77,1.27,4.05,324.618
0,1,1,9,25.308897,0.17,786.4302681458003,0.0,5981.0,1.07,1.03,4.39,324.618
0,1,1,9,25.30894683,0.19373333333333334,785.3308055467511,0.0,6203.12,1.21,1.19,4.35,324.618
0,1,1,9,41.746018400000004,0.21746666666666667,784.2313429477019,0.0,5971.55,1.22,1.1,4.3,332.44300000000004
0,1,1,9,41.74600392,0.2412,783.1318803486529,0.0,5982.0,1.19,1.08,4.32,332.44300000000004
1,1,1,9,41.74600392,0.2412,782.0324177496037,0.0,6060.0,1.2,1.1,4.32,332.44300000000004
0,1,1,9,41.74600392,0.2412,780.9329551505546,0.0,5952.0,1.2,1.09,4.32,332.44300000000004
0,1,1,9,41.74600392,0.2412,779.8334925515055,0.0,5982.0,1.19,1.08,4.32,332.44300000000004
0,1,1,9,41.74598855,0.2384,778.7340299524564,0.0,5978.0,1.17,1.03,4.32,332.44300000000004
0,1,1,9,41.74600392,0.2412,777.6345673534072,0.0,5982.0,1.19,1.08,4.32,332.44300000000004
0,1,1,9,41.746072399999996,0.24159999999999998,776.5351047543581,0.0,5971.55,1.22,1.1,4.3,332.44300000000004
0,1,1,9,41.745909999999995,0.242,775.435642155309,0.0,6194.0,1.14,1.08,4.36,332.44300000000004
0,1,3,9,45.15530074,0.24416,774.3361795562598,0.0,5921.0,1.05,1.05,4.41,783.831
0,1,3,9,45.15515037,0.24632,773.2367169572107,0.0,5674.0,0.83,1.0750000000000002,4.43,783.831
0,1,3,9,45.155,0.24848,772.1372543581616,0.0,5798.0,0.8999999999999999,1.1,4.45,783.831
0,1,3,9,45.156000000000006,0.25064000000000003,771.0377917591125,0.0,5922.0,0.97,1.05,4.470000000000001,783.831
0,1,3,9,45.15535633,0.2528,769.9383291600633,0.0,6046.0,0.97,1.05,4.49,783.831
0,1,3,9,45.15530074,0.2528,768.8388665610142,0.0,6046.0,0.97,1.05,4.49,783.831
0,1,3,9,45.1555023,0.2524,767.7394039619651,0.0,5803.0,0.91,1.0,4.52,783.831
0,1,3,9,45.155503,0.252,766.6399413629159,0.0,6018.0,0.94,1.04,4.51,783.831
0,1,3,9,45.15529288,0.2522666666666667,765.5404787638668,0.0,5770.0,0.85,1.03,4.59,783.831
0,1,3,9,45.15530956,0.25253333333333333,764.4410161648177,0.0,5770.0,0.85,1.03,4.59,783.831
0,1,3,9,45.15530074,0.2528,763.3415535657685,0.0,6046.0,0.97,1.05,4.49,783.831
1,1,3,9,45.153999999999996,0.2514,762.2420909667194,0.04,6018.0,0.94,1.04,4.51,783.831
0,1,3,9,45.15530074,0.2528,761.1426283676703,0.0,6046.0,0.97,1.05,4.49,783.831
0,1,3,9,85.3165776,0.2862,760.0431657686212,0.0,5921.0,1.05,1.05,4.41,783.831
0,1,3,9,85.316,0.3196,758.943703169572,0.0,5962.666666666667,1.01,1.1,4.4366666666666665,783.831
0,1,3,9,85.31299999999999,0.35300000000000004,757.8442405705229,0.0,6004.333333333333,0.97,1.05,4.463333333333334,783.831
0,1,3,9,85.3165776,0.3864,756.7447779714738,0.0,6046.0,0.97,1.05,4.49,783.831
0,1,3,9,85.3165776,0.3864,755.6453153724246,0.0,6046.0,0.97,1.05,4.49,783.831
0,1,3,9,85.31620040000001,0.3864,754.5458527733755,0.0,6046.0,0.97,1.05,4.49,783.831
0,1,3,9,85.3165776,0.3864,753.4463901743264,0.0,6046.0,0.97,1.05,4.49,783.831
0,1,3,9,85.31286999999999,0.385,752.3469275752773,0.0,6018.0,0.94,1.04,4.51,783.831
0,1,3,9,85.312435,0.3845,751.2474649762281,0.006999999999999999,5674.0,0.83,1.04,4.51,783.831
1,1,3,9,85.31200000000001,0.384,750.148002377179,0.013999999999999999,6018.0,0.94,1.04,4.51,783.831
0,1,3,9,85.31664436,0.4023,749.0485397781299,0.011999999999999999,5770.0,0.85,1.03,4.59,783.831
0,1,3,9,85.3128662,0.42060000000000003,747.9490771790807,0.009999999999999998,5803.0,0.91,1.0,4.52,783.831
0,1,3,9,130.17746599999998,0.4389,746.8496145800316,0.008,5921.0,1.05,1.05,4.41,783.831
0,1,3,9,130.180233,0.4572,745.7501519809825,0.006,5674.0,0.83,1.05,4.43,783.831
0,1,3,9,130.183,0.47550000000000003,744.6506893819334,0.004,5798.0,0.97,1.05,4.45,783.831
0,1,3,9,130.18,0.4938,743.5512267828842,0.0020000000000000018,5922.0,0.97,1.1,4.470000000000001,783.831
0,1,3,9,130.17802959999997,0.5121,742.451764183835,0.0,6046.0,0.97,1.05,4.49,783.831
0,1,3,9,130.1766254,0.5121,741.352301584786,0.0,5770.0,0.85,1.03,4.59,783.831
0,1,3,9,130.17746599999998,0.5121,740.2528389857368,0.0,6046.0,0.97,1.05,4.49,783.831
0,1,3,9,130.17746599999998,0.5121,739.1533763866877,0.0,6046.0,0.97,1.05,4.49,783.831
0,1,3,9,130.1831,0.51,738.0539137876386,0.0,6018.0,0.94,1.04,4.51,783.831
1,1,3,9,130.194,0.509,736.9544511885895,0.008,6018.0,0.94,1.04,4.51,783.831
0,1,3,9,130.1781439,0.5105500000000001,735.8549885895403,0.004,5770.0,0.85,1.03,4.59,783.831
0,1,3,9,130.17746599999998,0.5121,734.7555259904913,0.0,6046.0,0.97,1.05,4.49,783.831
0,1,1,9,19.55659418,0.1371,733.6560633914421,0.0,5622.0,1.41,0.88,4.09,386.17699999999996
0,1,1,9,19.55663,0.153,732.5566007923929,0.0,6090.0,2.1,1.24,3.89,386.17699999999996
0,1,1,9,19.55659485,0.1477,731.4571381933438,0.0,5641.07,1.54,1.0,4.07,386.17699999999996
0,1,1,9,19.55653439,0.1424,730.3576755942947,0.0,5641.07,1.54,1.0,4.07,386.17699999999996
0,1,1,9,19.55659418,0.1371,729.2582129952456,0.0,5622.0,1.41,0.88,4.09,386.17699999999996
0,1,1,9,19.55659418,0.1371,728.1587503961964,0.0,5700.0,1.47,0.88,4.09,386.17699999999996
0,1,1,9,19.55659418,0.1371,727.0592877971474,0.0,5622.0,1.41,0.88,4.09,386.17699999999996
0,1,1,9,19.55662003,0.134,725.9598251980982,0.0,5671.0,1.36,0.84,4.09,386.17699999999996
1,1,1,9,19.55659418,0.51925,724.860362599049,0.0,5746.0,1.41,0.91,4.09,386.17699999999996
0,1,1,9,296.637865,0.9045,723.7608999999999,0.0,5951.0,1.36,1.12,4.22,651.999
0,1,1,9,296.637865,0.9045,722.6614374009508,0.0,5951.0,1.36,1.12,4.22,651.999
0,1,1,9,296.6375817,0.8589,721.5619748019017,0.0,5866.0,1.42,0.96,4.12,651.999
1,1,1,9,296.637865,0.85645,720.4625122028525,0.0,5770.0,1.2,1.0,4.28,651.999
0,1,1,9,296.6371,0.8540000000000001,719.3630496038035,0.0,5812.0,0.95,0.94,4.46,651.999
0,1,1,9,296.63730560000005,0.8708333333333333,718.2635870047543,0.0,6023.54,1.63,1.12,4.06,651.999
0,1,1,9,296.6375853,0.8876666666666667,717.1641244057051,0.0,5837.0,1.73,1.12,4.14,651.999
0,1,1,9,296.637865,0.9045,716.064661806656,0.0,5951.0,1.36,1.12,4.22,651.999
1,1,1,9,34.43587975,0.6709333333333333,714.9651992076069,0.0,5997.0,1.3,1.17,4.28,467.375
0,1,1,9,34.43587975,0.4373666666666666,713.8657366085578,0.0,6051.0,1.14,1.06,4.365,467.375
0,1,1,9,34.43587975,0.2038,712.7662740095086,0.0,6100.0,0.96,0.95,4.45,467.375
0,1,1,9,34.43587975,0.2038,711.6668114104596,0.0,6100.0,0.96,0.95,4.45,467.375
0,1,1,9,34.43596883,0.2116,710.5673488114104,0.0,6143.0,1.13,1.16,4.39,467.375
0,1,1,9,34.4359387,0.2194,709.4678862123612,0.0,5929.0,1.36,1.19,4.24,467.375
0,1,1,9,34.435759999999995,0.212,708.3684236133121,0.0,6125.0,1.02,1.06,4.45,467.375
0,1,1,9,34.43582968,0.2079,707.268961014263,0.0,6143.0,1.13,1.16,4.39,467.375
0,1,1,9,34.43587975,0.2038,706.1694984152139,0.0,6100.0,0.96,0.95,4.45,467.375
0,1,1,9,31.649117795,0.1937,705.0700358161647,0.0,5748.0,1.09,0.97,4.425000000000001,468.25800000000004
0,1,1,9,28.86235584,0.1836,703.9705732171157,0.0,6084.0,1.04,0.99,4.4,468.25800000000004
0,1,1,9,28.86235584,0.1836,702.8711106180665,0.0,6084.0,1.04,0.99,4.4,468.25800000000004
0,1,1,9,28.86235584,0.1836,701.7716480190173,0.0,6084.0,1.04,0.99,4.4,468.25800000000004
1,1,1,9,28.86235584,0.18530000000000002,700.6721854199682,0.0,5849.0,1.06,1.02,4.39,468.25800000000004
0,1,1,9,28.862309999999997,0.187,699.5727228209191,0.0,6089.0,1.07,1.04,4.39,468.25800000000004
0,1,1,9,28.86237721,0.1843,698.47326022187,0.0,5872.0,1.06,1.06,4.41,468.25800000000004
0,1,1,9,28.86237473,0.1816,697.3737976228208,0.0,5872.0,1.06,1.06,4.41,468.25800000000004
0,1,1,9,28.86236571,0.1789,696.2743350237718,0.0,5725.0,1.09,0.92,4.33,468.25800000000004
0,2,1,9,5.65179605,0.0642,695.1748724247226,0.0,6292.0,1.27,1.1,4.28,455.336
0,2,1,9,5.65179605,0.0642,694.0754098256734,0.0,6292.0,1.27,1.1,4.28,455.336
0,2,1,9,5.65179605,0.0642,692.9759472266243,0.0,6292.0,1.27,1.1,4.28,455.336
0,2,1,9,5.65178922,0.0676,691.8764846275752,0.0,6085.0,1.46,1.29,4.22,455.336
0,2,1,9,5.65178735,0.06708,690.7770220285261,0.0,5998.99,1.39,1.11,4.2,455.336
0,2,1,9,5.65181706,0.06656,689.6775594294769,0.0,5998.99,1.39,1.11,4.2,455.336
0,2,1,9,5.651806555,0.06604,688.5780968304279,0.0,6155.0,1.34,1.195,4.215,455.336
1,2,1,9,5.65179605,0.06552,687.4786342313787,0.0,6106.0,1.44,1.28,4.23,455.336
0,2,1,9,5.651838,0.065,686.3791716323295,0.0,6282.0,1.28,1.13,4.28,455.336
0,2,1,9,19.96359,0.14400000000000002,685.2797090332805,0.0,5780.0,1.0,1.0,4.44,481.0868888888889
1,2,1,9,19.96371318,0.14415,684.1802464342313,0.0,5293.0,0.83,0.9,4.55,506.8377777777778
0,2,1,9,19.96371318,0.1443,683.0807838351822,0.0,5780.0,1.0,1.0,4.44,532.5886666666667
0,2,1,9,19.9636689,0.1388,681.981321236133,0.0,5515.0,0.895,0.895,4.49,558.3395555555555
0,2,1,9,19.96367208,0.1333,680.881858637084,0.0,5250.0,0.79,0.79,4.54,584.0904444444444
0,2,1,9,19.96371318,0.1443,679.7823960380348,0.0,5780.0,1.0,1.0,4.44,609.8413333333333
0,2,1,9,19.96364808,0.1443,678.6829334389856,0.0,5780.0,1.0,1.0,4.44,635.5922222222222
0,2,1,9,19.96371318,0.1443,677.5834708399366,0.0,5780.0,1.0,1.0,4.44,661.343111111111
0,1,1,9,24.85466504,0.1992,676.4840082408874,0.0,6967.0,2.53,1.7,3.86,687.0939999999999
0,1,1,9,24.85462415,0.1887,675.3845456418383,0.0,6956.0,1.74,1.45,4.12,687.0939999999999
0,1,1,9,24.85462415,0.1887,674.2850830427891,0.0,6956.0,1.74,1.45,4.12,687.0939999999999
0,1,1,9,24.85462415,0.1887,673.18562044374,0.0,6954.0,1.82,1.45,4.12,687.0939999999999
0,1,1,9,24.85462415,0.1887,672.0861578446909,0.0,6956.0,1.74,1.45,4.12,687.0939999999999
0,1,1,9,24.85463056,0.18813333333333335,670.9866952456417,0.0,6731.0,1.84,1.43,4.06,687.0939999999999
1,1,1,9,24.85462415,0.18756666666666666,669.8872326465927,0.0,7099.0,2.02,1.62,4.04,687.0939999999999
0,1,1,9,24.854687,0.187,668.7877700475435,0.0,6954.0,1.64,1.41,4.16,687.0939999999999
0,2,1,9,60.92832271,0.28800000000000003,667.6883074484944,0.0,5598.0,1.06,0.86,4.32,289.907
0,2,1,9,60.92818866,0.2897,666.5888448494452,0.0,5638.0,1.02,0.87,4.36,289.907
0,2,1,9,60.92832271,0.28800000000000003,665.4893822503961,0.0,5598.0,1.06,0.86,4.32,289.907
0,2,1,9,60.92832271,0.28800000000000003,664.389919651347,0.0,5598.0,1.06,0.86,4.32,289.907
0,2,1,9,60.92828898,0.28950000000000004,663.2904570522978,0.0,5604.05,1.04,0.99,4.4,289.907
1,2,1,9,60.92832271,0.29100000000000004,662.1909944532488,0.0,5690.0,0.98,0.95,4.43,289.907
0,2,1,9,60.928761355000006,0.2925,661.0915318541996,0.0,5563.0,1.01,0.9299999999999999,4.4,289.907
0,2,1,9,60.9292,0.294,659.9920692551505,0.0,5598.0,1.03,0.91,4.37,289.907
0,2,1,9,60.92832947,0.19,658.8926066561013,0.0,5604.05,1.04,0.99,4.4,289.907
0,1,1,9,8.51205,0.086,657.7931440570522,0.0,6150.0,1.85,1.19,3.98,337.901
0,1,1,9,8.51204786,0.08602499999999999,656.6936814580031,0.0,5953.0,0.9,1.09,4.57,337.901
0,1,1,9,8.51203687,0.08604999999999999,655.5942188589539,0.0,5953.0,0.9,1.09,4.57,337.901
0,1,1,9,8.512036375000001,0.086075,654.4947562599049,0.0,5802.0,0.93,1.13,4.275,337.901
0,1,1,9,8.51203588,0.0861,653.3952936608557,0.0,6164.0,1.82,1.17,3.98,337.901
0,1,1,9,8.51203774,0.081,652.2958310618066,0.0,5767.0,0.88,0.98,4.54,337.901
0,1,1,9,8.51203588,0.0861,651.1963684627574,0.0,6164.0,1.82,1.17,3.98,337.901
0,1,1,9,8.51203588,0.0861,650.0969058637083,0.0,6164.0,1.82,1.17,3.98,337.901
1,1,1,9,8.51203588,0.10442499999999999,648.9974432646592,0.0,5842.0,0.88,0.96,4.53,337.901
1,2,1,9,24.3078946,0.12275,647.89798066561,0.0,5260.0,0.8,0.89,4.58,246.61
0,2,1,9,24.307868915,0.141075,646.798518066561,0.0,5347.0,0.83,0.9,4.575,246.61
0,2,1,9,24.30784323,0.1594,645.6990554675118,0.0,5313.0,0.82,0.91,4.57,246.61
0,2,1,9,24.3078946,0.1599,644.5995928684627,0.0,5377.0,0.81,0.92,4.58,246.61
0,2,1,9,24.30788504,0.1599,643.5001302694136,0.0,5272.08,0.82,0.9,4.57,246.61
0,2,1,9,24.3078946,0.1599,642.4006676703644,0.0,5377.0,0.81,0.92,4.58,246.61
0,2,1,9,24.307983,0.161,641.3012050713153,0.0,5407.0,0.87,0.94,4.53,246.61
0,2,1,9,24.30793833,0.16044999999999998,640.2017424722661,0.0,5272.08,0.82,0.9,4.57,246.61
0,2,1,9,24.3078946,0.1599,639.1022798732171,0.0,5377.0,0.81,0.92,4.58,246.61
